NAME,ISIN,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
JIANGXI COPPER 'H',CNE1000003K3,1.74,5.87,3.85,6.04,7.94,29.02,27.07,32.52,52.66,97.61,44.57,102.74,180.01,145.71,146.46,107.92,104.69,66.4,109.39,106.91,87.24,82.2,119.49,119.37,122.72,109.93
MAANSHAN IRON & STL.'H',CNE1000003R8,0.87,1.55,1.29,2.65,2.72,10.53,12.97,13.39,24.38,21.69,15.28,23.69,23.04,15.21,13.04,9.99,10.98,7.14,14.71,22.46,21.74,18.25,14.51,22.27,15.76,9.88
PETROCHINA 'H',CNE1000003W8,,,13.99,17.07,21.4,53.44,63.36,119.04,152.88,181.72,107.05,147.09,195.75,220.79,212.39,155.88,184.39,103.51,134.94,128.46,117.54,85.95,63.01,116.04,126.43,191.8
PING AN INSURANCE (GROUP) OF CHINA 'H',CNE1000003X6,,,,,,,16.03,21.42,47.63,72.12,48.2,77.12,99.12,82.98,89.43,81.92,112.02,93.3,115.79,237.24,224.35,276.98,284.51,205.54,193.89,122.04
SHANGHAI ELEC.GP.CO.'H',CNE100000437,,,,,,,,24.49,32.22,46.51,20.94,27.05,38.4,31.38,28.13,21.92,40.46,29.52,33.18,27.2,26.91,23.21,30.0,23.15,19.29,15.14
SINOPEC SHANGHAI PETROCHEMICAL 'H',CNE1000004C8,6.99,13.37,9.29,12.2,18.42,46.04,41.14,56.54,57.7,55.07,31.59,41.72,77.21,49.74,51.87,56.17,60.0,84.63,132.01,131.65,117.65,70.59,65.84,69.92,59.27,45.14
TSINGTAO BREWERY 'H',CNE1000004K1,2.63,9.23,7.1,8.52,23.66,40.67,41.15,48.37,68.72,127.3,73.92,181.34,175.46,210.53,239.46,300.95,273.61,154.02,182.6,227.91,192.62,250.46,433.57,407.24,441.05,284.74
WEICHAI POWER 'H',CNE1000004L9,,,,,,,25.12,13.88,33.86,43.15,26.82,90.48,168.13,145.1,133.61,121.54,128.65,61.02,124.3,165.57,212.37,291.19,479.5,299.17,255.53,314.46
YANKUANG ENERGY GROUP COMPANY 'H',CNE1000004Q8,6.41,7.33,11.19,15.95,20.16,46.69,70.27,63.43,74.97,139.35,62.05,170.54,257.4,224.66,158.86,80.5,81.81,41.43,77.43,156.31,96.46,95.94,103.21,338.7,517.95,625.13
ZHAOJIN MINING IND.'H',CNE1000004R6,,,,,,,,,12.77,23.94,12.78,23.3,47.98,51.98,39.89,16.74,18.21,17.64,30.52,23.56,32.13,32.89,32.51,25.1,34.29,30.57
ZHEJIANG EXPRESSWAY 'H',CNE1000004S4,5.51,5.74,7.65,11.6,21.71,33.32,37.41,38.05,43.93,62.69,40.25,55.24,63.51,53.15,67.67,71.29,109.98,79.64,104.03,114.18,110.57,98.98,106.01,112.74,115.24,115.76
ZIJIN MINING GROUP 'H',CNE100000502,,,,,,12.3,15.24,49.18,100.45,219.93,114.89,157.51,154.16,143.2,118.28,72.3,106.92,94.6,143.08,183.32,153.58,194.08,524.31,593.08,716.57,699.37
COSCO SHIP.DEV.'H',CNE100000536,,,,,,,14.19,13.64,14.71,24.02,10.99,24.0,29.56,18.76,19.67,15.12,19.01,12.25,13.63,13.03,7.59,7.46,10.61,14.01,12.39,9.97
GUANGZHOU R&F PROPS.'H',CNE100000569,,,,,,,,39.65,71.03,110.92,36.73,53.77,60.54,44.92,78.7,65.34,59.33,60.74,81.16,176.22,149.75,127.95,119.92,47.74,27.03,13.37
PICC PROPERTY & CLTY.'H',CNE100000593,,,,,,16.08,12.23,12.84,23.15,39.58,20.16,33.81,48.77,58.31,63.88,61.11,96.85,77.43,79.11,103.44,85.8,94.44,67.52,92.11,94.27,135.07
HUANENG POWER INTERNATIONAL 'H',CNE1000006Z4,6.15,6.04,13.04,19.93,25.33,52.31,45.72,45.33,60.79,59.69,55.0,44.24,44.96,52.77,84.23,80.79,111.38,77.97,70.04,73.7,74.88,56.37,40.88,73.53,71.42,72.92
CEZ,CZ0005112300,1.48,3.1,2.85,2.04,2.98,6.04,16.81,37.92,48.91,77.3,36.13,56.01,61.06,59.8,48.54,40.4,41.61,29.95,34.27,55.23,57.73,53.59,64.35,111.84,124.56,128.5
TELF.O2 CZECH REPUBLIC DEAD - DELIST.25/02/22,CZ0009093209,5.5,7.81,5.36,3.62,3.97,5.85,9.08,11.53,14.74,17.43,13.62,17.5,19.55,19.23,18.35,17.18,11.6,56.63,63.64,86.84,77.42,78.9,103.06,115.64,,
UNITED INTERNET,DE0005089031,397.38,1008.0,119.54,123.47,197.73,600.55,690.75,1263.77,2071.23,1966.58,842.3,1573.85,1937.29,2244.09,2755.13,5436.8,5440.95,6086.13,5025.3,8693.03,4750.27,4212.1,6039.63,5374.97,3103.09,3587.23
DEUTSCHE BANK,DE0005140008,951.04,1446.92,1697.09,1108.84,768.37,1637.4,1727.9,2154.45,2915.21,2402.09,644.47,1359.49,1651.81,1181.35,1336.78,1346.68,915.52,519.98,600.93,559.97,295.35,371.23,367.13,559.03,453.91,473.46
BMW,DE0005190003,3915.46,3324.15,4883.41,4784.26,3897.76,6110.19,6134.08,6768.32,8829.29,7570.27,4356.64,6429.89,12626.89,14951.13,16164.12,19423.45,21506.49,14933.19,17028.2,21842.5,16899.2,15604.29,19482.87,24373.67,26572.27,29475.21
BEIERSDORF,DE0005200000,2446.35,2202.78,3656.51,3736.85,3822.41,4124.22,4071.46,4486.1,7305.52,8196.05,5187.84,6546.06,6620.32,7310.73,10478.72,12245.05,10821.12,11295.0,11185.58,14464.29,12964.66,14708.31,14455.27,13126.19,15595.56,20089.31
LEONI DEAD - DELIST.21/08/23,DE0005408884,258.76,255.44,219.37,226.43,318.35,689.13,781.43,1088.78,1441.85,1324.28,463.56,766.75,1590.24,1751.2,1621.42,3108.16,2671.52,1463.0,1699.28,3173.05,1430.19,542.21,683.3,500.01,163.81,
CONTINENTAL,DE0005439004,902.37,519.41,573.81,483.94,526.09,1361.46,2634.79,3563.89,4607.04,3540.97,717.96,2037.98,3176.41,3466.52,4680.64,8969.52,9821.34,8764.5,8813.14,12757.61,6856.18,5431.03,7302.35,5271.31,4270.38,4610.05
LANXESS,DE0005470405,,,,,,,133.24,205.46,365.16,228.67,125.36,262.76,560.63,526.8,640.88,530.42,390.03,320.18,557.2,675.43,426.67,515.12,636.14,518.83,432.6,243.03
DEUTSCHE POST,DE0005552004,,,106.01,62.71,50.63,120.71,120.74,148.93,177.24,180.53,79.69,105.82,124.49,121.44,168.45,266.1,256.68,189.24,278.34,401.31,258.75,331.67,484.76,587.55,456.09,485.62
DEUTSCHE TELEKOM,DE0005557508,314.01,567.17,225.97,101.19,96.73,154.66,164.74,125.72,151.88,174.36,124.29,131.68,154.96,142.98,153.66,227.48,264.16,253.43,263.58,270.53,275.31,291.85,337.4,376.22,430.52,496.17
FRAPORT,DE0005773303,,,,69.06,54.4,91.32,113.32,209.85,240.63,225.4,130.38,160.81,250.42,210.4,216.58,281.36,235.3,227.35,239.79,456.22,327.51,329.38,246.04,297.11,246.37,254.09
FRESENIUS,DE0005785604,797.26,821.04,985.11,665.18,432.26,899.08,1116.21,1742.56,2342.02,2600.35,1690.99,2056.96,3037.37,3746.69,4460.39,5895.2,6121.1,6909.75,8954.96,9254.09,6099.29,6201.75,5115.36,5256.64,3729.82,3591.43
FRESENIUS MED.CARE,DE0005785802,91.13,130.5,128.02,91.55,72.63,113.62,134.96,185.28,245.34,253.69,236.62,268.39,333.72,405.67,394.54,402.72,424.41,491.77,481.99,647.39,460.47,493.72,430.82,449.3,253.42,266.19
DEUTSCHE BOERSE,DE0005810055,,,105.24,110.9,110.67,194.63,190.61,379.66,672.14,1058.01,363.11,430.83,558.55,481.49,516.76,664.15,688.09,764.23,808.75,1239.65,1269.06,1665.85,1670.63,1865.47,1886.55,2176.11
BILFINGER BERGER,DE0005909006,773.77,556.91,520.98,806.13,765.98,1578.28,2045.6,2355.22,3735.98,2799.33,2273.99,3718.66,4922.53,5772.36,6233.12,7660.81,3991.49,2979.13,2838.39,3163.34,2409.41,2752.31,2821.82,3031.79,3384.14,4154.21
HEIDELBERG MATERIALS,DE0006047004,785.14,739.66,702.09,610.15,390.44,689.82,1203.66,1702.9,2617.97,2548.86,722.55,1106.13,1285.77,1022.71,1310.67,1565.45,1533.63,1495.87,1968.65,2208.83,1470.12,1576.4,1706.72,1747.52,1656.03,2380.98
HENKEL PREFERENCE,DE0006048432,566.6,371.47,458.5,388.27,418.53,621.87,690.76,799.52,1124.81,999.0,622.15,1166.56,1502.49,1560.56,2187.38,2880.28,3055.83,2861.22,3268.05,3558.89,2732.72,2932.82,3036.21,2433.63,2107.24,2396.55
HOCHTIEF,DE0006070006,1871.12,1411.67,1269.64,962.62,811.5,1843.64,2182.73,3509.54,5844.06,7238.69,2685.52,5293.4,6789.75,5612.29,5128.42,6744.96,6022.94,8013.54,12575.91,14978.65,13404.49,11208.86,10026.5,8583.49,7083.29,12568.83
SALZGITTER,DE0006202005,238.34,228.0,227.21,275.82,212.52,358.97,647.48,2158.63,4165.11,5450.99,2846.68,2917.74,2886.85,2107.42,1609.83,1528.95,991.54,756.53,1395.09,2036.38,1015.67,663.74,943.77,1316.98,1475.93,1085.42
INFINEON TECHNOLOGIES,DE0006231004,,,109.79,60.58,18.63,43.84,26.93,27.41,45.31,24.72,3.01,17.52,35.99,33.18,28.82,34.81,39.29,43.7,66.81,100.04,80.64,89.18,153.55,144.8,148.52,132.26
MLP,DE0006569908,2503.94,5405.34,6878.18,2969.89,482.7,1253.18,955.44,1371.07,1255.36,878.87,695.06,635.6,682.28,480.95,649.12,589.53,338.89,278.51,480.4,620.6,469.77,652.79,770.25,1000.26,623.54,684.89
MERCK KGAA,DE0006599905,133.09,108.55,157.37,117.28,117.67,189.29,283.03,443.36,523.05,547.9,408.06,409.25,426.29,531.17,663.88,818.08,1035.14,883.77,1159.8,1101.75,1179.99,1454.19,1899.62,2463.76,2232.48,1871.64
GEA GROUP,DE0006602006,123.94,135.62,97.81,69.06,47.72,118.5,94.9,112.87,187.05,235.84,103.63,154.07,253.33,286.4,297.69,394.59,420.34,407.33,380.84,435.25,217.17,298.05,376.24,496.21,477.34,445.21
PUMA,DE0006969603,51.7,53.93,41.14,95.89,212.0,621.15,734.0,983.66,1195.33,1089.94,615.43,904.56,1024.98,1076.85,1027.62,963.38,670.73,683.49,1012.64,1363.1,1887.83,2728.66,3608.36,3703.25,2461.48,1575.75
RHEINMETALL,DE0007030009,878.52,400.79,401.1,676.83,552.83,1421.19,2217.5,3070.51,3675.34,2870.5,1598.86,2846.45,3995.16,2848.76,2708.87,3550.69,2546.61,3696.37,3953.95,7696.73,5848.0,6246.52,6399.68,6430.1,15167.16,22950.72
RWE,DE0007037129,2113.97,1417.1,1906.16,1833.49,1227.56,2281.05,3314.05,4535.45,6328.19,7429.49,5097.35,5819.1,5209.67,3350.98,2989.12,3367.52,2426.89,1365.23,1252.64,1849.89,2518.2,3803.54,4802.51,4743.12,4952.24,4161.3
RHOEN-KLINIKUM,DE0007042301,574.9,863.53,1180.02,1006.06,643.01,951.48,1300.44,1764.0,2165.78,2181.86,1782.96,2155.55,2072.16,1890.09,1947.53,2937.86,2545.73,2883.93,2862.11,3771.37,2798.46,1934.09,1927.55,1790.32,1625.42,1140.33
MERCEDES-BENZ GROUP N,DE0007100000,145.19,98.47,75.65,60.08,49.02,81.71,84.52,108.05,124.03,150.82,66.64,94.74,156.4,132.24,138.13,214.44,237.17,179.49,197.08,252.01,171.94,153.47,268.12,314.83,339.77,327.8
SAP,DE0007164600,6275.43,11233.37,7593.9,7326.32,5046.29,9303.39,8731.85,11080.15,10423.81,10745.78,8816.05,10714.09,14072.75,15406.8,19724.17,19209.27,17180.53,19700.41,24231.52,28438.41,28042.16,37314.93,36468.5,36262.46,34528.22,53742.22
SIEMENS,DE0007236101,1230.93,2839.01,2408.54,1556.71,1061.57,2344.51,2270.93,2635.29,3301.94,3831.18,2035.98,2727.22,4266.5,3511.75,3739.98,4915.4,4297.97,3918.04,5422.78,6066.33,4839.41,5628.75,8651.98,8386.58,8415.07,10309.57
CECONOMY,DE0007257503,273.51,146.26,183.91,127.32,77.63,178.37,215.79,212.45,307.42,351.54,165.44,252.62,343.86,196.13,167.46,238.56,184.06,160.9,194.78,266.1,82.95,107.63,128.16,88.47,47.42,46.89
SUEDZUCKER,DE0007297004,982.04,660.32,847.84,1118.66,1430.78,1651.7,1830.23,2386.38,2115.14,2054.82,1911.17,2316.69,2979.3,3361.69,4836.71,3094.42,1819.05,1914.75,3263.58,2472.67,2068.39,2339.4,2030.56,1987.27,2255.66,2113.51
HEIDELB.DRUCKMASCHINEN,DE0007314007,207.76,211.08,246.42,177.4,76.75,165.01,147.37,179.37,194.35,105.64,24.76,32.5,39.26,16.77,17.82,27.19,17.86,16.07,20.79,25.87,14.92,7.75,10.83,23.42,16.12,8.08
THYSSENKRUPP,DE0007500001,1420.64,2125.26,1467.17,1227.0,951.76,1883.04,2114.58,2435.64,5047.83,5388.09,2861.02,3630.68,5065.12,3691.95,2913.53,3258.45,3270.75,1962.89,3185.06,3782.97,2232.55,1560.62,1532.38,1329.38,1012.49,799.88
WASHTEC,DE0007507501,106.3,90.1,58.7,27.95,15.07,18.33,50.78,217.39,232.28,161.21,83.27,125.14,166.62,124.96,170.02,192.73,245.8,487.43,977.67,1348.21,1192.57,988.2,1083.88,1055.7,691.58,685.88
VOLKSWAGEN PREF.,DE0007664039,271.22,160.38,190.38,189.56,191.41,240.19,264.61,333.98,585.46,1056.33,398.0,694.79,1421.38,1688.45,2186.6,2418.44,2321.42,1128.66,1491.31,2093.76,1660.8,1926.05,2146.63,2260.94,1870.74,1856.93
DEUTSCHE LUFTHANSA,DE0008232125,1234.28,1137.42,1470.23,920.2,565.78,1214.59,980.11,1124.25,2094.25,1690.83,1135.76,1326.29,1879.69,1355.56,1838.8,2258.08,1519.17,1392.39,1311.75,3541.49,2676.57,1779.77,1478.38,1234.4,1583.66,1274.95
HANNOVER RUECK,DE0008402215,305.53,209.87,279.0,190.98,237.19,364.78,384.98,381.1,456.7,465.43,401.01,495.78,718.37,715.55,1026.66,1172.12,1386.6,1558.27,1832.95,2306.39,2595.92,3815.1,3232.92,3836.21,4008.56,5372.15
ALLIANZ,DE0008404005,6227.76,6059.39,6270.87,3966.3,1348.19,2766.22,2592.37,3400.8,4532.13,3840.65,2094.62,2634.66,3762.14,3223.02,3976.3,5177.78,5297.9,5055.17,5777.35,8665.27,7902.47,9771.94,9816.59,11300.46,10787.57,12788.95
MUENCHENER RUCK.,DE0008430026,10607.8,11766.03,14376.4,10216.85,3725.77,5449.75,5481.92,6389.26,7958.3,8672.26,7630.77,8271.9,9955.06,9034.58,12122.05,14680.14,14975.56,14615.39,14999.1,18770.05,19835.37,27955.02,26993.04,31033.44,36773.5,46846.79
NORDEX,DE000A0D6554,,,,67.24,24.29,14.55,7.98,10.84,28.06,42.54,13.5,13.88,9.63,7.81,5.9,15.31,22.07,31.07,23.02,13.93,11.95,14.63,33.08,17.64,18.31,13.12
MTU AERO ENGINES HLDG.,DE000A0D9PT0,,,,,,,,157.65,267.33,242.87,146.39,259.24,380.05,400.34,545.68,498.99,547.78,534.87,736.94,1078.6,1347.49,1924.08,1557.44,1349.66,1561.38,1544.05
HAMB.HAFEN UD.LOGISTIK,DE000A0S8488,,,,,,,,,,129.99,55.68,71.43,92.76,69.73,54.25,55.38,48.95,33.12,46.47,64.56,54.35,62.79,58.26,58.76,38.66,54.38
AIXTRON,DE000A0WMPJ6,1007.33,2300.86,2238.89,902.42,188.56,395.65,239.85,161.42,264.98,596.87,268.08,1354.97,2144.27,752.15,683.42,798.5,425.71,191.58,193.87,801.89,564.64,607.55,1043.77,1026.77,1505.78,1954.02
ADIDAS,DE000A1EWWW0,234.09,160.14,177.64,183.48,210.17,327.55,418.16,572.89,565.98,698.63,435.84,570.49,773.14,928.29,1114.75,1460.38,912.7,1309.83,2038.1,3020.53,3078.16,4361.48,4602.46,3867.72,2335.68,2686.47
SOFTWARE N DEAD - DELIST.26/08/24,DE000A2GS401,,245.37,234.1,85.63,33.44,78.12,113.23,188.35,273.39,272.38,243.47,419.81,609.13,421.69,465.41,452.77,343.3,442.69,466.49,689.12,518.96,508.58,610.43,544.01,323.1,608.74
BASF,DE000BASF111,1461.44,1687.35,1879.97,1645.3,1619.18,2568.97,3362.24,3858.93,5151.84,6573.63,3751.74,6358.9,9756.26,10261.75,12811.39,14808.41,12886.26,9760.49,14536.35,17401.71,11841.04,11701.35,14668.48,14674.74,11660.69,10555.66
BAYER,DE000BAY0017,1827.13,2061.01,2621.01,1649.55,911.64,1744.71,2098.36,2660.46,3968.0,5465.72,3994.95,4681.29,5586.06,5640.9,7569.37,10645.58,11807.55,9188.36,9576.22,10909.34,7195.0,8273.73,6857.75,6416.77,6900.22,3524.01
COMMERZBANK,DE000CBK1001,920.01,1021.43,938.47,549.52,230.48,687.0,762.42,1225.45,1526.61,1080.7,177.83,287.3,306.57,125.83,95.04,114.55,82.4,52.83,55.99,104.03,46.39,43.55,45.9,67.79,74.57,78.26
MCKESSON EUROPE DEAD - DELIST.15/06/23,DE000CLS1001,1746.06,1048.24,1118.57,1335.62,1311.11,1830.53,2682.78,3395.66,4292.16,4325.33,1683.13,2251.93,2021.64,1669.01,1487.89,2978.29,2609.47,2545.73,2546.27,3160.82,2944.77,2957.03,3321.51,2921.93,2449.51,
E ON N,DE000ENAG999,2227.3,1729.98,2400.88,2263.93,1837.89,3252.09,4444.63,5622.78,8037.26,10617.34,5939.93,6552.88,6621.03,4827.95,3786.1,4525.76,3794.3,2798.51,2378.0,3308.41,3639.95,4155.26,3952.22,5452.22,4305.24,5563.73
K S N,DE000KSAG888,561.47,584.16,740.66,931.62,865.32,1656.42,2758.82,3826.04,6462.63,14717.59,13437.69,14660.92,20833.83,14578.74,12425.66,9492.74,9363.67,6525.84,7833.95,8602.19,6124.13,3334.14,3787.87,7202.31,7739.83,4805.28
PROSIEBENSAT 1 MEDIA,DE000PSM7770,101.68,206.36,306.42,42.4,59.41,183.55,170.1,214.15,318.31,191.88,26.78,150.83,390.15,311.69,446.9,749.56,760.0,863.28,746.97,704.85,344.91,294.65,417.3,358.91,255.18,139.82
TUI N,DE000TUAG505,4319.44,4104.29,3373.37,2550.36,1196.21,2350.17,2432.91,2390.83,2726.73,2675.73,964.44,1113.28,1757.57,1047.24,1336.27,2281.24,2188.37,2122.47,1945.2,3082.71,1804.62,1716.64,1204.84,1069.68,663.6,390.0
CARLSBERG B,DK0010181759,348.27,225.03,401.71,323.01,299.48,343.77,395.04,460.77,860.52,854.95,329.13,738.9,1095.08,821.32,1163.53,1102.67,854.57,976.7,1050.57,1389.98,1432.17,1808.95,1975.71,2164.66,1830.14,1862.52
ROCKWOOL B,DK0010219153,18.89,16.15,11.24,8.58,8.94,22.66,41.1,68.43,135.18,119.18,42.71,76.06,79.73,71.17,86.33,138.6,87.69,112.78,132.88,211.96,219.17,204.54,308.97,307.04,249.57,251.16
FLSMIDTH AND B,DK0010234467,133.99,130.81,100.48,63.53,55.42,79.99,137.31,204.45,558.31,682.51,244.07,493.96,704.85,643.64,515.89,474.18,396.36,315.33,424.64,573.43,447.46,352.53,361.85,330.68,447.08,421.79
A P MOLLER MAERSK B,DK0010244508,421.47,673.07,610.86,437.29,444.38,1150.55,1168.64,1337.86,1487.71,1347.87,809.39,1120.02,1456.03,1194.46,1237.0,1815.32,1678.15,1227.65,1602.13,1676.84,1303.43,1405.27,2561.55,4123.74,3021.27,3404.77
GN STORE NORD,DK0010272632,1307.39,2319.41,3368.52,886.47,508.54,1383.36,2007.66,2693.78,2844.43,1017.1,418.11,1084.91,1811.24,1986.28,3122.74,4619.22,4327.96,3426.0,4437.66,6579.39,8734.21,10982.37,16425.03,11701.02,5517.71,4777.53
DANSKE BANK,DK0010274414,1051.82,788.92,1491.18,1326.39,1481.49,2339.98,2858.08,3654.26,5143.95,3820.52,1054.99,2766.02,3022.19,1908.5,2433.4,3108.53,3286.95,3755.73,4669.94,5695.09,2826.67,2738.76,2879.05,3173.12,3237.05,4763.64
NKT,DK0010287663,188.21,165.44,634.72,230.09,223.35,464.84,695.72,1182.19,2266.22,1859.37,614.08,1476.75,1549.08,1174.23,938.88,1642.7,1516.55,1587.72,2236.41,2415.3,1053.82,1429.19,2877.57,2863.9,4193.01,5263.27
JYSKE BANK,DK0010307958,638.56,668.31,791.82,732.88,1059.96,2117.64,2678.99,3754.55,6139.7,4712.21,1685.04,3039.19,3657.04,2718.43,2534.81,4287.0,3748.15,3535.25,4378.69,4775.73,3376.5,3472.59,3435.27,5451.98,6300.05,6719.62
SYDBANK,DK0010311471,137.86,123.07,146.51,192.35,277.05,595.09,778.06,1039.28,2122.7,1405.73,541.92,1085.03,1215.56,813.48,804.51,1105.82,1209.08,1230.61,1558.79,1954.24,1147.27,1199.64,1147.28,2139.31,2595.85,2793.39
DSV,DK0060079531,204.86,250.27,359.46,285.13,241.26,565.44,920.47,1748.1,2207.73,2403.24,1358.84,2103.65,2711.47,2708.17,3226.15,4138.63,4003.03,5044.35,6502.26,10594.33,10739.71,15574.66,22311.81,27555.38,24645.04,24049.79
NOVOZYMES B,DK0060336014,,,14.7,13.28,14.33,27.8,32.79,41.09,63.23,55.75,59.47,72.65,104.09,110.52,130.98,165.96,180.58,168.13,161.09,205.17,179.84,224.39,260.66,270.19,226.37,231.78
COLOPLAST B,DK0060448595,276.07,214.38,239.37,325.0,335.68,482.5,521.44,679.88,924.55,839.48,741.06,1173.62,1539.26,1730.03,2978.48,4367.22,4703.67,4653.36,4523.26,5399.11,6417.9,9432.27,11438.77,10507.83,8588.32,8727.8
TOPDANMARK DEAD - DELIST.21/10/24,DK0060477503,25.84,22.54,35.24,31.23,35.14,71.1,92.2,127.88,231.63,182.69,149.0,151.97,183.81,206.83,279.73,336.38,436.93,312.0,336.39,584.11,649.63,667.23,688.84,892.67,921.77,833.91
TRYG,DK0060636678,,,,,,,,22.72,37.97,33.5,30.93,31.72,29.53,32.12,45.74,56.47,76.24,62.17,67.01,89.78,107.07,130.69,139.86,139.56,136.66,131.77
DEMANT,DK0060738599,61.86,112.45,245.41,114.08,91.54,172.15,236.49,284.66,417.91,313.42,165.59,364.2,391.91,426.49,429.51,456.67,367.98,419.09,459.93,735.65,784.47,832.24,926.8,1045.99,784.22,1218.36
VESTAS WINDSYSTEMS,DK0061539921,20.28,84.65,186.37,75.35,25.69,64.33,48.67,74.99,183.34,385.13,192.78,195.81,127.17,46.14,28.21,132.78,166.71,247.87,282.53,283.16,319.26,441.55,920.05,547.09,615.76,620.18
H LUNDBECK A,DK0061804697,,,,,,,,,,,,,,,,,,,,,,,,,11.8,13.79
EASTERN TOBACCO,EGS37091C013,69.01,75.85,43.48,28.77,37.38,52.01,132.17,292.98,274.17,362.94,140.01,245.94,200.46,175.62,183.57,298.18,417.79,285.65,369.66,892.48,795.59,890.33,942.09,777.55,770.7,1517.09
ALEXANDRIA MRL.OILS,EGS380P1C010,,,,,,,,19.49,16.59,18.82,10.71,12.17,15.82,28.0,25.29,25.51,23.32,10.29,24.15,33.62,24.15,17.12,15.85,19.12,22.84,30.19
SIDI KERIR PETROCHEM.,EGS380S1C017,,,,,,,,29.21,22.54,26.95,10.7,19.03,21.45,24.99,23.99,36.71,31.38,23.12,22.5,30.62,24.34,14.7,16.63,14.8,16.37,51.13
EZZ STEEL,EGS3C251C013,,24.3,9.7,2.69,3.01,8.01,49.26,183.5,88.18,115.31,33.98,123.61,95.93,35.34,61.04,95.19,82.99,33.82,41.6,49.01,44.93,22.44,25.28,34.42,34.43,102.14
EL EZZ ALDK.STEEL ALEXA.,EGS3D041C017,28.46,21.82,18.51,6.64,11.73,8.35,61.55,239.97,143.84,199.79,138.29,191.98,154.98,107.84,125.92,192.48,135.4,57.09,50.16,94.97,125.83,80.22,98.38,103.23,106.45,170.61
ELSWEDY ELECTRIC,EGS3G0Z1C014,,,,,,,,,20.88,63.66,25.21,44.99,32.34,23.09,19.63,28.11,40.66,28.06,34.67,66.4,80.73,56.01,59.11,55.86,37.66,97.28
TELECOM EGYPT,EGS48031C016,,,,,,,,15.71,10.85,17.82,13.01,18.36,15.21,15.16,14.78,15.67,13.06,6.64,6.54,7.35,8.48,9.06,7.82,12.25,10.91,16.28
QATAR NATIONAL BANK,EGS60081C014,15.22,13.11,10.36,8.59,10.34,17.12,34.9,86.48,89.56,125.28,44.07,115.15,172.12,120.24,173.25,174.47,185.28,182.18,119.55,178.58,184.79,245.8,188.78,207.39,120.28,238.48
COML.INBLK.EGY. (CIB),EGS60121C018,32.14,44.36,37.64,24.14,25.16,39.94,86.6,145.13,159.91,275.01,162.82,290.65,330.7,203.95,307.15,429.48,687.07,512.6,522.98,530.7,621.79,859.4,637.25,690.01,591.81,834.61
GB CORP,EGS673T1C012,,,,,,,,,,228.34,33.93,99.08,134.96,78.68,91.94,129.27,114.67,51.94,27.07,44.6,47.46,33.62,37.94,57.6,30.64,45.78
EFG HERMES HDG.,EGS69101C011,,,,10.29,8.98,26.49,51.43,746.43,294.5,532.73,120.92,286.99,248.91,128.08,123.62,137.04,192.07,87.91,130.56,129.03,128.45,148.51,136.67,163.74,121.68,153.69
ATRESMEDIA CORP,ES0109427734,,,,,,184.74,268.4,411.13,356.11,220.28,82.04,178.21,198.14,144.51,130.8,428.56,349.86,234.29,269.12,267.84,128.39,101.16,126.19,127.34,127.49,146.69
EBRO FOODS,ES0112501012,199.66,112.47,115.43,118.17,113.84,187.43,225.79,270.63,392.52,285.88,205.37,338.41,401.17,395.15,395.3,464.39,369.44,424.96,466.0,582.17,484.19,494.98,580.0,532.06,497.32,488.7
BBV.ARGENTARIA,ES0113211835,938.6,832.67,1035.22,764.6,583.3,954.52,1255.1,1481.59,2052.44,1579.36,824.66,1179.1,1177.26,979.78,1029.69,1395.26,1106.11,812.34,856.04,1198.45,804.9,833.61,807.57,1023.89,1195.24,1687.24
BANKINTER 'R',ES0113679I37,306.94,524.69,334.73,233.61,213.79,386.73,482.08,559.42,803.96,695.42,450.96,463.69,389.25,431.52,317.84,823.33,722.42,721.06,825.02,1219.91,844.69,788.59,708.06,1114.91,1262.82,1139.44
BANCO DE SABADELL,ES0113860A34,,,,79.01,77.47,141.04,162.4,193.21,324.47,249.72,149.73,147.55,140.24,129.43,93.11,136.35,114.23,88.72,80.54,120.93,54.04,52.73,28.27,57.34,75.63,78.0
BANCO SANTANDER,ES0113900J37,560.31,620.02,662.25,474.11,391.17,774.94,821.04,989.12,1355.82,1259.44,663.34,1147.91,1167.85,903.59,913.75,1167.88,993.28,625.03,851.88,1150.84,771.49,744.07,615.25,706.14,728.51,791.36
NATURGY ENERGY,ES0116870314,3857.72,2203.26,2095.42,2113.13,2329.25,3010.6,3683.99,3726.32,5675.19,7013.42,3084.89,3152.93,3022.27,3282.77,4033.89,5443.43,5230.98,4286.08,4780.34,5584.89,7284.52,7325.65,7634.58,9901.73,9046.24,8633.71
CORPORACION FINCA.ALBA,ES0117160111,224.34,278.95,210.18,190.19,186.27,269.56,359.91,457.31,662.59,538.33,340.85,461.08,588.0,470.21,527.0,649.62,567.8,465.97,563.43,751.44,616.14,637.62,641.41,776.57,635.84,701.74
INDRA SISTEMAS,ES0118594417,113.95,166.79,148.76,125.28,105.63,214.41,274.1,306.9,422.95,415.33,366.6,369.19,365.48,286.05,266.22,391.03,235.12,210.92,251.65,316.33,233.48,272.24,201.59,230.55,276.25,401.89
